symbol,asset_type,cadence,horizon_sessions,replayed_profile_count,native_not_eligible_count,matured_count,not_matured_count,directional_evaluable_count,directional_hit_count,directional_accuracy,mean_forward_return,median_forward_return,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,source_data_sha256,replay_result_sha256,outcome_sha256
TYL,EQUITY,WEEKLY,10,1136,0,1134,2,923,503,0.5449620801733478,0.008251671930713635,0.006520867191633251,690,0.572463768115942,233,0.463519313304721,211,b8015cd60439f71db15e8cf43c3967ce35f154ada548c49c26870acc91790c30,b3b9a32865823538cdb69087e44a717de4621f50f1fb4019af55f822b7994ee4,a6dd61d5f8a221af77c26490333342092dded41325fb5381bd963e384879270f
TYL,EQUITY,WEEKLY,20,1136,0,1132,4,923,534,0.5785482123510293,0.015777679400123965,0.01528554098699153,690,0.6057971014492753,233,0.4978540772532189,209,b8015cd60439f71db15e8cf43c3967ce35f154ada548c49c26870acc91790c30,b3b9a32865823538cdb69087e44a717de4621f50f1fb4019af55f822b7994ee4,a6dd61d5f8a221af77c26490333342092dded41325fb5381bd963e384879270f
UAL,EQUITY,WEEKLY,5,768,0,767,1,588,275,0.467687074829932,0.004190297155446645,0.0022805017103764147,381,0.5013123359580053,207,0.4057971014492754,179,83aff793e275cfe2b7449e26ee5be1861e72d54934301760f59ac0bcfdf26047,d0c469068fa5c72fa1acbcf520be620090017f674ec73b72971a6f76a3fddbec,5894c27fe4c186e804dbbf159ef90f6c1c3e973b9a1d070c5a3f8c074238d06c
UAL,EQUITY,WEEKLY,10,768,0,766,2,587,269,0.45826235093696766,0.008250304901604028,0.009064930213460554,380,0.5105263157894737,207,0.36231884057971014,179,83aff793e275cfe2b7449e26ee5be1861e72d54934301760f59ac0bcfdf26047,d0c469068fa5c72fa1acbcf520be620090017f674ec73b72971a6f76a3fddbec,5894c27fe4c186e804dbbf159ef90f6c1c3e973b9a1d070c5a3f8c074238d06c
UAL,EQUITY,WEEKLY,20,768,0,764,4,585,246,0.4205128205128205,0.01727566211858245,0.010602253744697587,378,0.46825396825396826,207,0.3333333333333333,179,83aff793e275cfe2b7449e26ee5be1861e72d54934301760f59ac0bcfdf26047,d0c469068fa5c72fa1acbcf520be620090017f674ec73b72971a6f76a3fddbec,5894c27fe4c186e804dbbf159ef90f6c1c3e973b9a1d070c5a3f8c074238d06c
UBER,EQUITY,WEEKLY,5,319,0,318,1,243,116,0.4773662551440329,0.004733431375057059,0.0036032163653851867,146,0.5068493150684932,97,0.4329896907216495,75,79a9795c88447d63aae1f7c2d60b333620639430f70f2e0811eb2af783402649,be3782bd72f9ca5413631b6fafd1d2161fd04ac6537da149549a7d9a7369a6fa,028d0470474ca60615e0f7b029d088c59258e0a0baaa2f58f3c2676d70bd3c31
UBER,EQUITY,WEEKLY,10,319,0,317,2,243,114,0.4691358024691358,0.010672580313869914,0.0013788348845225062,146,0.5,97,0.422680412371134,74,79a9795c88447d63aae1f7c2d60b333620639430f70f2e0811eb2af783402649,be3782bd72f9ca5413631b6fafd1d2161fd04ac6537da149549a7d9a7369a6fa,028d0470474ca60615e0f7b029d088c59258e0a0baaa2f58f3c2676d70bd3c31
UBER,EQUITY,WEEKLY,20,319,0,315,4,242,117,0.4834710743801653,0.019698842176387232,0.007189072609633307,146,0.5068493150684932,96,0.4479166666666667,73,79a9795c88447d63aae1f7c2d60b333620639430f70f2e0811eb2af783402649,be3782bd72f9ca5413631b6fafd1d2161fd04ac6537da149549a7d9a7369a6fa,028d0470474ca60615e0f7b029d088c59258e0a0baaa2f58f3c2676d70bd3c31
UDR,EQUITY,WEEKLY,5,1136,0,1135,1,905,453,0.5005524861878453,0.0011317172757093976,0.0025266704098820814,585,0.5264957264957265,320,0.453125,230,e9cde92a535339d192e165bd53569f6a57f8683d9407b45e12989039ffd5e342,dc9263cd821ef13f66f0a30e7c454120c507e264a7339bb48fdb7038b1e9d75e,7b1d81abe709dee676f94bd1c54b283b8bae330e7a680185c342cd3c716c8b76
UDR,EQUITY,WEEKLY,10,1136,0,1134,2,905,451,0.4983425414364641,0.002103161037133516,0.004404258722480181,585,0.5264957264957265,320,0.446875,229,e9cde92a535339d192e165bd53569f6a57f8683d9407b45e12989039ffd5e342,dc9263cd821ef13f66f0a30e7c454120c507e264a7339bb48fdb7038b1e9d75e,7b1d81abe709dee676f94bd1c54b283b8bae330e7a680185c342cd3c716c8b76
UDR,EQUITY,WEEKLY,20,1136,0,1132,4,905,465,0.5138121546961326,0.0036434260585526293,0.00808900173848559,585,0.5521367521367522,320,0.44375,227,e9cde92a535339d192e165bd53569f6a57f8683d9407b45e12989039ffd5e342,dc9263cd821ef13f66f0a30e7c454120c507e264a7339bb48fdb7038b1e9d75e,7b1d81abe709dee676f94bd1c54b283b8bae330e7a680185c342cd3c716c8b76
UHS,EQUITY,WEEKLY,5,1136,0,1135,1,903,446,0.4939091915836102,0.002571080043638395,0.0024592179686859783,585,0.517948717948718,318,0.449685534591195,232,dd7a066a89d2a263e1cfe696bc51f12378926cd761f53a520425e936b6e988c3,a3a9c1091ea81c6dde0b0f07cad366bd5fda0847add3c09d00952d65d4cfd430,0cae004910a7c6513c11e7bc2bd01c60b536bcb09c727c0f4daed29c31229482
UHS,EQUITY,WEEKLY,10,1136,0,1134,2,902,434,0.4811529933481153,0.004900128042220321,0.005849540704160772,584,0.5136986301369864,318,0.42138364779874216,232,dd7a066a89d2a263e1cfe696bc51f12378926cd761f53a520425e936b6e988c3,a3a9c1091ea81c6dde0b0f07cad366bd5fda0847add3c09d00952d65d4cfd430,0cae004910a7c6513c11e7bc2bd01c60b536bcb09c727c0f4daed29c31229482
UHS,EQUITY,WEEKLY,20,1136,0,1132,4,902,443,0.4911308203991131,0.010096500783927233,0.008140481898088359,584,0.5291095890410958,318,0.42138364779874216,230,dd7a066a89d2a263e1cfe696bc51f12378926cd761f53a520425e936b6e988c3,a3a9c1091ea81c6dde0b0f07cad366bd5fda0847add3c09d00952d65d4cfd430,0cae004910a7c6513c11e7bc2bd01c60b536bcb09c727c0f4daed29c31229482
ULTA,EQUITY,WEEKLY,5,921,0,920,1,764,394,0.5157068062827225,0.006863216867998668,0.00573232007177904,570,0.5561403508771929,194,0.39690721649484534,156,6b14779f3d7e5398236ec54403c547420ed93d7328f38b88955c85722e8a0cd1,5b08acd3268d6efcc1411dca24bcc7d44287164acfd6af23958daf6adce37920,15ababb91f5d40f10e678d27207b90310240d4dcc0137e6228331f0ebcfc79f4
ULTA,EQUITY,WEEKLY,10,921,0,919,2,763,405,0.5307994757536042,0.012886146767428434,0.009199215804554184,569,0.5711775043936731,194,0.41237113402061853,156,6b14779f3d7e5398236ec54403c547420ed93d7328f38b88955c85722e8a0cd1,5b08acd3268d6efcc1411dca24bcc7d44287164acfd6af23958daf6adce37920,15ababb91f5d40f10e678d27207b90310240d4dcc0137e6228331f0ebcfc79f4
ULTA,EQUITY,WEEKLY,20,921,0,917,4,761,433,0.568988173455979,0.024939405278369697,0.030212730734210602,567,0.6190476190476191,194,0.422680412371134,156,6b14779f3d7e5398236ec54403c547420ed93d7328f38b88955c85722e8a0cd1,5b08acd3268d6efcc1411dca24bcc7d44287164acfd6af23958daf6adce37920,15ababb91f5d40f10e678d27207b90310240d4dcc0137e6228331f0ebcfc79f4
UNG,ETF,WEEKLY,5,948,0,947,1,763,393,0.5150720838794234,-0.003783929859098677,-0.0064683053040104355,173,0.4624277456647399,590,0.5305084745762711,184,95279d74d99f306f0c2e447803c74c4650caa8f82279cf511058610f6e6490a9,4e1212de08ff4def81f4ac8e6e92b7d66e73d7b8f00777524b6c667d7fada5a2,d58d976d0a0f59ae5a2616f8558b64a24741ac18a4a3ed4bf9b5ea6b77a6c92c
UNG,ETF,WEEKLY,10,948,0,946,2,762,404,0.5301837270341208,-0.009379445768982005,-0.012056916023705622,173,0.4393063583815029,589,0.5568760611205433,184,95279d74d99f306f0c2e447803c74c4650caa8f82279cf511058610f6e6490a9,4e1212de08ff4def81f4ac8e6e92b7d66e73d7b8f00777524b6c667d7fada5a2,d58d976d0a0f59ae5a2616f8558b64a24741ac18a4a3ed4bf9b5ea6b77a6c92c
UNG,ETF,WEEKLY,20,948,0,944,4,760,419,0.5513157894736842,-0.019665602480469235,-0.02851435235209171,173,0.4393063583815029,587,0.5843270868824532,184,95279d74d99f306f0c2e447803c74c4650caa8f82279cf511058610f6e6490a9,4e1212de08ff4def81f4ac8e6e92b7d66e73d7b8f00777524b6c667d7fada5a2,d58d976d0a0f59ae5a2616f8558b64a24741ac18a4a3ed4bf9b5ea6b77a6c92c
UNH,EQUITY,WEEKLY,5,1136,0,1135,1,928,471,0.5075431034482759,0.002985689225407459,0.003341377390013056,693,0.5252525252525253,235,0.4553191489361702,207,e1cceca3c24dff7e51121ce959ccd5d7445f282522967245a2b75fbc82ef24ed,07a5e7a49054951db83f37498652b60d095e44da114e322277edbc3cff949550,ffbfce7a7bec20efb399386aebf2d5258421e52df326be19fcf75020b6adc795
UNH,EQUITY,WEEKLY,10,1136,0,1134,2,928,462,0.4978448275862069,0.005480372093784737,0.007840399477292204,693,0.5396825396825397,235,0.37446808510638296,206,e1cceca3c24dff7e51121ce959ccd5d7445f282522967245a2b75fbc82ef24ed,07a5e7a49054951db83f37498652b60d095e44da114e322277edbc3cff949550,ffbfce7a7bec20efb399386aebf2d5258421e52df326be19fcf75020b6adc795
UNH,EQUITY,WEEKLY,20,1136,0,1132,4,927,490,0.5285868392664509,0.010598712921609325,0.013756836067541411,692,0.5867052023121387,235,0.3574468085106383,205,e1cceca3c24dff7e51121ce959ccd5d7445f282522967245a2b75fbc82ef24ed,07a5e7a49054951db83f37498652b60d095e44da114e322277edbc3cff949550,ffbfce7a7bec20efb399386aebf2d5258421e52df326be19fcf75020b6adc795
UNP,EQUITY,WEEKLY,5,1136,0,1135,1,930,465,0.5,0.0026709876296796306,0.003157686994276654,693,0.5194805194805194,237,0.4430379746835443,205,ee8eb3e1c706d61155f9396079d86afbbb83d817793c71b9070b22385693fcb7,e6e4cd2c0df2500f99e1bf294955c7204423a88213f558f26c5693f145004948,2237e9a2a35fffdba85f7ee720f2f6ab187042f9b0292146b7494e0038db3b3d
UNP,EQUITY,WEEKLY,10,1136,0,1134,2,929,463,0.4983853606027987,0.004910793580067904,0.00635974834612929,692,0.5260115606936416,237,0.4177215189873418,205,ee8eb3e1c706d61155f9396079d86afbbb83d817793c71b9070b22385693fcb7,e6e4cd2c0df2500f99e1bf294955c7204423a88213f558f26c5693f145004948,2237e9a2a35fffdba85f7ee720f2f6ab187042f9b0292146b7494e0038db3b3d
UNP,EQUITY,WEEKLY,20,1136,0,1132,4,927,483,0.5210355987055016,0.01009822225168055,0.013847440587924975,690,0.5666666666666667,237,0.3881856540084388,205,ee8eb3e1c706d61155f9396079d86afbbb83d817793c71b9070b22385693fcb7,e6e4cd2c0df2500f99e1bf294955c7204423a88213f558f26c5693f145004948,2237e9a2a35fffdba85f7ee720f2f6ab187042f9b0292146b7494e0038db3b3d
UPRO,ETF,WEEKLY,5,834,0,833,1,700,395,0.5642857142857143,0.007732193643367694,0.010444498421180448,575,0.5860869565217391,125,0.464,133,da2a3f295f9b27ef3a7ec9ba0a8a2755550ea6bf7775fb5dd5e6db298ed57b29,593473df12bdc7ff2e630b3ce8e2ac70b5700ed917ce4b3aa845a75f523e3687,2e78562e2e7218bb595a8c4d55de0de41ad904844f1c105f99edb341ca70b2cf
UPRO,ETF,WEEKLY,10,834,0,832,2,699,414,0.592274678111588,0.014807955948445327,0.020810251664184376,574,0.632404181184669,125,0.408,133,da2a3f295f9b27ef3a7ec9ba0a8a2755550ea6bf7775fb5dd5e6db298ed57b29,593473df12bdc7ff2e630b3ce8e2ac70b5700ed917ce4b3aa845a75f523e3687,2e78562e2e7218bb595a8c4d55de0de41ad904844f1c105f99edb341ca70b2cf
UPRO,ETF,WEEKLY,20,834,0,830,4,697,416,0.5968436154949784,0.030059065939579518,0.044443585486863446,572,0.6503496503496503,125,0.352,133,da2a3f295f9b27ef3a7ec9ba0a8a2755550ea6bf7775fb5dd5e6db298ed57b29,593473df12bdc7ff2e630b3ce8e2ac70b5700ed917ce4b3aa845a75f523e3687,2e78562e2e7218bb595a8c4d55de0de41ad904844f1c105f99edb341ca70b2cf
UPS,EQUITY,WEEKLY,5,1136,0,1135,1,895,437,0.488268156424581,0.0008226767364810224,0.0018301610541726632,515,0.512621359223301,380,0.45526315789473687,240,cad5cb572371c1e1d52be0df1b3189da4373e3d7a1c6c3a8d45e4bb7e66652d2,ddeb0e7f49f253db66f3cbe3b692a31fbd7362298635700a8be5bed528d988fa,ebf4a054a8c53450cc334a6ddf33db403eb12ea74875c9a96ccd3dd22c99d58a
UPS,EQUITY,WEEKLY,10,1136,0,1134,2,894,411,0.4597315436241611,0.0016326681174517806,0.002937727054779904,515,0.49320388349514566,379,0.41424802110817943,240,cad5cb572371c1e1d52be0df1b3189da4373e3d7a1c6c3a8d45e4bb7e66652d2,ddeb0e7f49f253db66f3cbe3b692a31fbd7362298635700a8be5bed528d988fa,ebf4a054a8c53450cc334a6ddf33db403eb12ea74875c9a96ccd3dd22c99d58a
UPS,EQUITY,WEEKLY,20,1136,0,1132,4,892,399,0.44730941704035876,0.002818195750747397,0.005809281351519147,515,0.487378640776699,377,0.3925729442970822,240,cad5cb572371c1e1d52be0df1b3189da4373e3d7a1c6c3a8d45e4bb7e66652d2,ddeb0e7f49f253db66f3cbe3b692a31fbd7362298635700a8be5bed528d988fa,ebf4a054a8c53450cc334a6ddf33db403eb12ea74875c9a96ccd3dd22c99d58a
URI,EQUITY,WEEKLY,5,1136,0,1135,1,914,462,0.5054704595185996,0.005776089919585569,0.0055248618784529135,627,0.5470494417862839,287,0.4146341463414634,221,e1ee6e21cfd6621de4028587b8b04f6f1c96017ca666ae7294163a4d70b84eb4,e3080b3156348cc0cf05d6b01fa5e359c771379c1f6921821847f55471ab7d01,94cb9b51b7210c7c02fd92a699ce14e1dc407a42d474c5cf74dfe14e42c7e01c
URI,EQUITY,WEEKLY,10,1136,0,1134,2,913,473,0.5180722891566265,0.011573742953730686,0.012342660706482822,626,0.5750798722044729,287,0.39372822299651566,221,e1ee6e21cfd6621de4028587b8b04f6f1c96017ca666ae7294163a4d70b84eb4,e3080b3156348cc0cf05d6b01fa5e359c771379c1f6921821847f55471ab7d01,94cb9b51b7210c7c02fd92a699ce14e1dc407a42d474c5cf74dfe14e42c7e01c
URI,EQUITY,WEEKLY,20,1136,0,1132,4,911,487,0.5345773874862788,0.024314640753355283,0.02999060056068703,624,0.594551282051282,287,0.40418118466898956,221,e1ee6e21cfd6621de4028587b8b04f6f1c96017ca666ae7294163a4d70b84eb4,e3080b3156348cc0cf05d6b01fa5e359c771379c1f6921821847f55471ab7d01,94cb9b51b7210c7c02fd92a699ce14e1dc407a42d474c5cf74dfe14e42c7e01c
USB,EQUITY,WEEKLY,5,1136,0,1135,1,862,412,0.4779582366589327,0.0016656808147453627,0.002414001207000638,581,0.4905335628227194,281,0.45195729537366547,273,af9c832babb19394951fd947b1e9aa5734b7ae024e01cfd0699a43e8dc1fffa1,e814e1654a43757768c654e658876142f843e5b35087c1d3573460e8d8267597,fc1d9e8abb1615e6e495e2956bc2846b603d3933f3f37accbcc266445446adaf
USB,EQUITY,WEEKLY,10,1136,0,1134,2,861,405,0.47038327526132406,0.0025463645031788837,0.003613377206268198,580,0.496551724137931,281,0.41637010676156583,273,af9c832babb19394951fd947b1e9aa5734b7ae024e01cfd0699a43e8dc1fffa1,e814e1654a43757768c654e658876142f843e5b35087c1d3573460e8d8267597,fc1d9e8abb1615e6e495e2956bc2846b603d3933f3f37accbcc266445446adaf
USB,EQUITY,WEEKLY,20,1136,0,1132,4,859,402,0.4679860302677532,0.0053575125159065935,0.0069634005991183745,578,0.5,281,0.40213523131672596,273,af9c832babb19394951fd947b1e9aa5734b7ae024e01cfd0699a43e8dc1fffa1,e814e1654a43757768c654e658876142f843e5b35087c1d3573460e8d8267597,fc1d9e8abb1615e6e495e2956bc2846b603d3933f3f37accbcc266445446adaf
USMV,ETF,WEEKLY,5,711,0,710,1,589,330,0.5602716468590832,0.001898996977495197,0.0032875419122258,524,0.583969465648855,65,0.36923076923076925,121,f87d5d2ee2fdaacceb609a6ac923e1dcd47e7c2694d91c07949a3fb1cb9f340f,2b883e2cd3a864fbf224e2bdd66fb2f4fdb7ed396d20abc47e7cacc80197b157,aaeb49d045ea10e40934fcbe5c471e11224e15ea299558fe230e70cd6f21724d
USMV,ETF,WEEKLY,10,711,0,709,2,588,321,0.5459183673469388,0.003732084250131471,0.005426109160548975,523,0.5736137667304015,65,0.3230769230769231,121,f87d5d2ee2fdaacceb609a6ac923e1dcd47e7c2694d91c07949a3fb1cb9f340f,2b883e2cd3a864fbf224e2bdd66fb2f4fdb7ed396d20abc47e7cacc80197b157,aaeb49d045ea10e40934fcbe5c471e11224e15ea299558fe230e70cd6f21724d
USMV,ETF,WEEKLY,20,711,0,707,4,586,339,0.5784982935153583,0.00726069249008846,0.010293260827345163,521,0.6276391554702495,65,0.18461538461538463,121,f87d5d2ee2fdaacceb609a6ac923e1dcd47e7c2694d91c07949a3fb1cb9f340f,2b883e2cd3a864fbf224e2bdd66fb2f4fdb7ed396d20abc47e7cacc80197b157,aaeb49d045ea10e40934fcbe5c471e11224e15ea299558fe230e70cd6f21724d
USO,ETF,WEEKLY,5,1001,0,1000,1,765,385,0.5032679738562091,-2.800644258116103e-06,0.0026575613994475056,402,0.5373134328358209,363,0.465564738292011,235,f9ad826b88d1629385066338d041f146dc4750c41ce75e7e54989a0d73280942,4b67572de24f26f9bfe638186b8bb798051907ebb9668a863ecd31ada9a65037,52f745053f6c66a58eaa2513f6e4e83ef6ebbf653e25c4892342f662802a5729
USO,ETF,WEEKLY,10,1001,0,999,2,764,378,0.49476439790575916,-0.00035276989920375536,0.004764573991031362,401,0.5211970074812967,363,0.465564738292011,235,f9ad826b88d1629385066338d041f146dc4750c41ce75e7e54989a0d73280942,4b67572de24f26f9bfe638186b8bb798051907ebb9668a863ecd31ada9a65037,52f745053f6c66a58eaa2513f6e4e83ef6ebbf653e25c4892342f662802a5729
USO,ETF,WEEKLY,20,1001,0,997,4,763,379,0.4967234600262123,-0.0003912658913103541,0.004992867332382245,400,0.52,363,0.47107438016528924,234,f9ad826b88d1629385066338d041f146dc4750c41ce75e7e54989a0d73280942,4b67572de24f26f9bfe638186b8bb798051907ebb9668a863ecd31ada9a65037,52f745053f6c66a58eaa2513f6e4e83ef6ebbf653e25c4892342f662802a5729
UVXY,ETF,WEEKLY,5,715,0,714,1,613,386,0.6296900489396411,-0.017484080037323425,-0.03858982340708117,48,0.3125,565,0.6566371681415929,101,7786f2b1b65f5cc686c5264f902e41a6b08096335c8d613b14a3a234aedff840,2703c29fa8e4baf354d5ed3581f8f05b6d08d308bb2d155c76446bfe8745fe5c,84f42b90af34a119b37e4d0d9a03fb79eb875899d2b8844bd9f50e57c5938f8e
UVXY,ETF,WEEKLY,10,715,0,713,2,612,393,0.6421568627450981,-0.032653159355356134,-0.07558708414872795,48,0.1875,564,0.6808510638297872,101,7786f2b1b65f5cc686c5264f902e41a6b08096335c8d613b14a3a234aedff840,2703c29fa8e4baf354d5ed3581f8f05b6d08d308bb2d155c76446bfe8745fe5c,84f42b90af34a119b37e4d0d9a03fb79eb875899d2b8844bd9f50e57c5938f8e
UVXY,ETF,WEEKLY,20,715,0,711,4,610,414,0.6786885245901639,-0.05806316217686553,-0.13143872113676736,48,0.1875,562,0.7206405693950177,101,7786f2b1b65f5cc686c5264f902e41a6b08096335c8d613b14a3a234aedff840,2703c29fa8e4baf354d5ed3581f8f05b6d08d308bb2d155c76446bfe8745fe5c,84f42b90af34a119b37e4d0d9a03fb79eb875899d2b8844bd9f50e57c5938f8e
V,EQUITY,WEEKLY,5,900,0,899,1,749,401,0.5353805073431241,0.003795797551712119,0.0035722935335431583,626,0.5527156549520766,123,0.44715447154471544,150,8348a515e51d7f2417f00a89b05ac97c7e8aa9ce2f2ed0c1e1a47140595bfa9f,295803dbf35393fd36cbaa2312d1ed80f16c58bb6782a40444bbd306a789c35a,7819d70a5f3b8c1c91c7cb974ac45f55daa6205421a17d2e20c48f34b092f923
V,EQUITY,WEEKLY,10,900,0,898,2,748,404,0.5401069518716578,0.007667521197600981,0.0077286579458346605,625,0.5792,123,0.34146341463414637,150,8348a515e51d7f2417f00a89b05ac97c7e8aa9ce2f2ed0c1e1a47140595bfa9f,295803dbf35393fd36cbaa2312d1ed80f16c58bb6782a40444bbd306a789c35a,7819d70a5f3b8c1c91c7cb974ac45f55daa6205421a17d2e20c48f34b092f923
V,EQUITY,WEEKLY,20,900,0,896,4,746,411,0.5509383378016086,0.015442616581540962,0.017301482776515553,623,0.6019261637239165,123,0.2926829268292683,150,8348a515e51d7f2417f00a89b05ac97c7e8aa9ce2f2ed0c1e1a47140595bfa9f,295803dbf35393fd36cbaa2312d1ed80f16c58bb6782a40444bbd306a789c35a,7819d70a5f3b8c1c91c7cb974ac45f55daa6205421a17d2e20c48f34b092f923
VEA,ETF,WEEKLY,5,934,0,933,1,741,379,0.5114709851551957,0.0012485961805307538,0.0025510204081631294,514,0.5408560311284046,227,0.44493392070484583,192,85ff2d31b9cc61aaa1a6703433b5b44ba652f1f4f9be91cba6b7156c44005176,f4c05657304b35b29a947b8c35f4c9e5e18ca06c56b1736558bb7d03aafbbf32,6c10b00e6b121b1c7646bdecc6f8c2164fad479cd5221414574dbd4e1fe065c7
VEA,ETF,WEEKLY,10,934,0,932,2,740,375,0.5067567567567568,0.002449365928486974,0.00475049766914204,513,0.5477582846003899,227,0.41409691629955947,192,85ff2d31b9cc61aaa1a6703433b5b44ba652f1f4f9be91cba6b7156c44005176,f4c05657304b35b29a947b8c35f4c9e5e18ca06c56b1736558bb7d03aafbbf32,6c10b00e6b121b1c7646bdecc6f8c2164fad479cd5221414574dbd4e1fe065c7
VEA,ETF,WEEKLY,20,934,0,930,4,738,384,0.5203252032520326,0.004925599338311178,0.00889524705931033,511,0.5733855185909981,227,0.4008810572687225,192,85ff2d31b9cc61aaa1a6703433b5b44ba652f1f4f9be91cba6b7156c44005176,f4c05657304b35b29a947b8c35f4c9e5e18ca06c56b1736558bb7d03aafbbf32,6c10b00e6b121b1c7646bdecc6f8c2164fad479cd5221414574dbd4e1fe065c7
VEEV,EQUITY,WEEKLY,5,609,0,608,1,482,240,0.4979253112033195,0.005084669004343537,0.005012437570573902,315,0.5365079365079365,167,0.4251497005988024,126,1e8ad10ee565f6bbcee672283cc0f84b9cfda019ebc59ae20db24d2a87c61d85,25e1a95f02a3cfebe47d6eb7a9125ecb977f91bcbabd024c0efbf927d13e43b9,3415e755fc951afd337b408ec4ff577db34c896ad1f8687d8d74e40ae829bce3
VEEV,EQUITY,WEEKLY,10,609,0,607,2,481,241,0.501039501039501,0.010217595292658544,0.010189488737933683,314,0.5764331210191083,167,0.3592814371257485,126,1e8ad10ee565f6bbcee672283cc0f84b9cfda019ebc59ae20db24d2a87c61d85,25e1a95f02a3cfebe47d6eb7a9125ecb977f91bcbabd024c0efbf927d13e43b9,3415e755fc951afd337b408ec4ff577db34c896ad1f8687d8d74e40ae829bce3
VEEV,EQUITY,WEEKLY,20,609,0,605,4,479,246,0.5135699373695198,0.01927867378339875,0.021584627533561385,312,0.592948717948718,167,0.3652694610778443,126,1e8ad10ee565f6bbcee672283cc0f84b9cfda019ebc59ae20db24d2a87c61d85,25e1a95f02a3cfebe47d6eb7a9125ecb977f91bcbabd024c0efbf927d13e43b9,3415e755fc951afd337b408ec4ff577db34c896ad1f8687d8d74e40ae829bce3
VICI,EQUITY,WEEKLY,5,385,0,384,1,320,156,0.4875,0.0018170953123651946,0.001938681031320666,193,0.5025906735751295,127,0.4645669291338583,64,fe306133088271f9ceb345e50bbe7b8fb9a5e35fe80aa53d582a4d694babac62,e97839ae52a544d016f0f3ac80faf7b352849f12cd981ad0106796faa5e91c5f,536a0c254d2af18f645efdba0015a006425c264b1a5501bb9430ec537da8d872
VICI,EQUITY,WEEKLY,10,385,0,383,2,319,148,0.46394984326018807,0.0028904756188933016,0.0016474464579900872,193,0.49740932642487046,126,0.4126984126984127,64,fe306133088271f9ceb345e50bbe7b8fb9a5e35fe80aa53d582a4d694babac62,e97839ae52a544d016f0f3ac80faf7b352849f12cd981ad0106796faa5e91c5f,536a0c254d2af18f645efdba0015a006425c264b1a5501bb9430ec537da8d872
VICI,EQUITY,WEEKLY,20,385,0,381,4,317,145,0.45741324921135645,0.00399130378690647,0.002524455664247416,193,0.49740932642487046,124,0.3951612903225806,64,fe306133088271f9ceb345e50bbe7b8fb9a5e35fe80aa53d582a4d694babac62,e97839ae52a544d016f0f3ac80faf7b352849f12cd981ad0106796faa5e91c5f,536a0c254d2af18f645efdba0015a006425c264b1a5501bb9430ec537da8d872
VIG,ETF,WEEKLY,5,999,0,998,1,836,455,0.5442583732057417,0.0017154967658413109,0.0027007749944286674,680,0.5602941176470588,156,0.47435897435897434,162,2222202e96a6eb0bc64db16a53fdf798db1cb2ad9760f2b5f9a5f333f7e4c9cd,3fe74acf3b4e01e9c9e0c52895a95e085363817cd9dcc1a25e878c0ec7e9447b,c5093eedb79b6c306a83a4a3370f8c919f8258046d09ca5e630ba7f33df87901
VIG,ETF,WEEKLY,10,999,0,997,2,835,475,0.5688622754491018,0.0032723177858937345,0.005522246765541139,679,0.5994108983799705,156,0.4358974358974359,162,2222202e96a6eb0bc64db16a53fdf798db1cb2ad9760f2b5f9a5f333f7e4c9cd,3fe74acf3b4e01e9c9e0c52895a95e085363817cd9dcc1a25e878c0ec7e9447b,c5093eedb79b6c306a83a4a3370f8c919f8258046d09ca5e630ba7f33df87901
VIG,ETF,WEEKLY,20,999,0,995,4,833,492,0.5906362545018007,0.006516760852318352,0.013127930341593874,677,0.6366322008862629,156,0.391025641025641,162,2222202e96a6eb0bc64db16a53fdf798db1cb2ad9760f2b5f9a5f333f7e4c9cd,3fe74acf3b4e01e9c9e0c52895a95e085363817cd9dcc1a25e878c0ec7e9447b,c5093eedb79b6c306a83a4a3370f8c919f8258046d09ca5e630ba7f33df87901
VIXY,ETF,WEEKLY,5,754,0,753,1,649,394,0.6070878274268104,-0.009597349621183098,-0.022831050228310557,78,0.34615384615384615,571,0.6427320490367776,104,0baaa38591bceb322459e02a6536272c0bfdd9f8aca5263fbe3f39790fa1abec,4ec36c20f1050829573d52af890faa0da596317a6ac276acadf3091866c877c1,3a46d37c89c19096828cfc4704370a47b4ff9a5c50b5e640209e4da239fc5545
VIXY,ETF,WEEKLY,10,754,0,752,2,648,397,0.6126543209876543,-0.018046613852304265,-0.040905133252574166,78,0.24358974358974358,570,0.6631578947368421,104,0baaa38591bceb322459e02a6536272c0bfdd9f8aca5263fbe3f39790fa1abec,4ec36c20f1050829573d52af890faa0da596317a6ac276acadf3091866c877c1,3a46d37c89c19096828cfc4704370a47b4ff9a5c50b5e640209e4da239fc5545
VIXY,ETF,WEEKLY,20,754,0,750,4,646,413,0.6393188854489165,-0.03396533334282055,-0.07448393592411445,78,0.21794871794871795,568,0.6971830985915493,104,0baaa38591bceb322459e02a6536272c0bfdd9f8aca5263fbe3f39790fa1abec,4ec36c20f1050829573d52af890faa0da596317a6ac276acadf3091866c877c1,3a46d37c89c19096828cfc4704370a47b4ff9a5c50b5e640209e4da239fc5545
