symbol,relative_path,sha256,fieldnames,date_candidates,close_candidates
VRT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VRT.daily.csv.gz,da740017c1d3861f1f27e5691d8ecaf025afcbe373b020a231cf0639d1839df0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VRTX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VRTX.daily.csv.gz,006c8fb78a5822306d9df8ae93c24ecdcc57c065963b4df0063e46a4071eafa3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VST,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VST.daily.csv.gz,1659be384ce4fa44f0d41bd19e297c01cc1573a0ac8b5827f718c747902db8dc,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VTI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VTI.daily.csv.gz,0606125aa2f40c93d979e65db1c6d387c5e70dbcdec704dd1380d120da38d0be,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VTR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VTR.daily.csv.gz,06627bc04a38236e62ecf96b49e4f77891465ff41eb4dc573a421873c5612769,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VTRS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VTRS.daily.csv.gz,10b65bbe2f8f01920cbbb764cf65b03a81365e79ded501408e902ff13f22bb33,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VTV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VTV.daily.csv.gz,b070b51d1708756f865ca1d16bc77d2c81a167f2a9021ba04d6ce4716a3fa729,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VUG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VUG.daily.csv.gz,35371725c694128b59826d0634e6a7db8656258b878add196f7a6b2d49bdde74,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VWO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VWO.daily.csv.gz,a1e0ef8ca8a25ce5979db4bb5f8b5f500b951e43ee8f463637d0789228807c78,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VYM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VYM.daily.csv.gz,755cf6328236b7f30e6853d716a0afbbc92c9c4f06ccb437ee0e4e9cc457b68f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VZ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VZ.daily.csv.gz,78209a76ba499b63aabe66fdcf88915cf7ba9991efee13f74a36bb92b62e22e9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WAB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WAB.daily.csv.gz,817d85d7b38fbe4345fded3103bd1fcc56c09487265ab2278fbac25e664b8b2e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WAT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WAT.daily.csv.gz,9f78d10705332b0b56660a2dce98429e281baade09e909e2c1a4f147034d3696,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WBD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WBD.daily.csv.gz,8330406ebea08da3cc1d54ee4a374e32aa8058982ebc60c5de02cb0d755ce5f0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WDAY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WDAY.daily.csv.gz,43b7a68d164b954d935e2ff57d170a196dabddf9ad07c7edd04db566979810e6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WDC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WDC.daily.csv.gz,02a3361488b5a4911edc4592faaa96496d5355171c7505e8e88537cadb56c42e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WEC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WEC.daily.csv.gz,cab2c94eb339c6f4a915a2a01fc0391994a52337b975bc8fe423ffd7c12f1481,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WELL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WELL.daily.csv.gz,e93703793cd527a15b5d0c997585b741765a8fc29dc5adbda8a44db32470ff9a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WFC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WFC.daily.csv.gz,51fd6be23d646ceaa83558d5bf07e635a36794f58b910bceb124f0f3b214ce1a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WM.daily.csv.gz,cf0024814289cbafed43d140cfb876a279d87f824f51090af14d8b9875a5e71e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WMB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WMB.daily.csv.gz,d789d342b30c19482e80f14bb6a99b31bd69e194c871091cdd843fad6c4ea533,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WMT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WMT.daily.csv.gz,c535f10cc3c0d28fb70489cf84c3254bdcc22f0b8a36fa6a70ddbd9d109dfb60,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WRB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WRB.daily.csv.gz,fea484b08a3d1fa8d6899974e413d48dfe90d5ec3d1d32a5a0ebacc3eb9a7435,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WSM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WSM.daily.csv.gz,2241cc5fae98f0acc392c9f90a5a8668cc0456a5111fd3da38bcd1d166e34a9b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WST,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WST.daily.csv.gz,8bcac2f6d79e56b601487021e16d31cab27710ad98bc67a9fdc4b207394e65d0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WTW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WTW.daily.csv.gz,1a184353c468b959abf9735e528a544209d4e855b728008a153ebd0aec888f60,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WY.daily.csv.gz,d8dfb435c3ccf54a63c4900a0c052327b63892812128b15abbc2b6475a89a079,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
WYNN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/WYNN.daily.csv.gz,4a91d31645ebf96671c11a1126d2e1bebc0e9b21e50012661db6d77c465d713a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XBI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XBI.daily.csv.gz,4b4be15100dbe4d6e4ca03a7134c1b1b3ae91c2c1959dd2e797bdb4ae650ee40,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XEL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XEL.daily.csv.gz,823947655785a62b97df472c24517a032b876a596fdc5fc0ed2d4a9ad4d800ee,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XHB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XHB.daily.csv.gz,2b352263721c3cf39e8125c1abeed261fe2cdc46225b042847c2a2a5e99b294e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLB.daily.csv.gz,201d59f8d883ffc113d735e269d69918442c102f7e5a62e4f0d64da7772e7ecf,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLC.daily.csv.gz,21d5836f3cdf0b1dedeac3997ac70f1d5aef6ce9db935c72f26e74ae90e5611a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLE.daily.csv.gz,b85f6dd41e590f2133c809a8dc0385199be402da4b3babde625eb0603b3338ad,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLF,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLF.daily.csv.gz,da7a123962828d31d861907e8cf045674a72b2fc315abd0ad6af7781e0e4bb76,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLI.daily.csv.gz,2c8eab29cb0c0f71d848c5a9b98c8d5fd5038c69808e461e394cdbcc117695c3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLK.daily.csv.gz,cd316b0b1a91186ff8160448e0b5c0196547ebff91b7f221ecf8913c84110113,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLP.daily.csv.gz,6633bd14796706550ad5e67a52d6202dd15bbb6db39fd976b0da83f6db00de1f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLRE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLRE.daily.csv.gz,846ff58fd7aa7d07220af807d8ff714013009977a861b6cc1bde49332302afb6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLU,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLU.daily.csv.gz,6adc8ed3265f4585c40e45592ad06674893b6d6892422ce7854518ac48ec1c6d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLV.daily.csv.gz,242f08cfff22fa595fa4410462781cd662f40e2261da366abfc6b8e4e95a69e8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XLY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XLY.daily.csv.gz,9e930b13e9f5c372c5741e29099d4d35d721d4ce31833302ed1a470f463f202e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XOM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XOM.daily.csv.gz,b2b57a49f0a092d61b818fe249aa4584eed3a192cddcb35f3c23e62e63589ae4,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XOP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XOP.daily.csv.gz,c3e7a30c631a5b8eee1be42b7c726b2926efdc48e1202b9ae53675cc9fb14898,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XPH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XPH.daily.csv.gz,7f7aa535779a84502d47a88d53bc2f997f6b13c5d02ecab057a3e1e9d78223cf,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XRT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XRT.daily.csv.gz,f4dfce2afab80d909cb95c6ea91fe70920e4f7de45551cdf85201c2bfec78598,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XYL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XYL.daily.csv.gz,53f7160ba0f65b33f0decf5017f1bba52eca9097356663b08bc2bd5cfe07a45a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
XYZ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/XYZ.daily.csv.gz,65a2cf5ffebb570a779f7269648e40525df8b0297889e4963f530df1a23bb3b5,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
YUM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/YUM.daily.csv.gz,ca229962bcb68cf86f1ac9c883cb725f31a91d7eb0b540b1a3c44c047f20f3d7,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ZBH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ZBH.daily.csv.gz,296a3a5c89a92ea60aa2a8a4a9af637cb398cada7313e7e0297554162e6189e6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ZBRA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ZBRA.daily.csv.gz,80c180058147df5252ce4bfcff4b7e8c52313ac140d96e4fa559747a8a1120c2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ZTS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ZTS.daily.csv.gz,685ffbe28e9d7f4c1c10c25751e71d2996aa668c72d50c9fd251283e2b4d5aa1,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
