symbol,asset_type,horizon_sessions,directional_evaluable_count,directional_hit_count,directional_accuracy,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,always_bullish_accuracy,previous_period_direction_accuracy,edge_vs_random_50_50,edge_vs_always_bullish,edge_vs_previous_period_direction,mean_directional_return,median_directional_return,payoff_ratio
AFL,EQUITY,20,922,470,0.5097613882863341,691,0.573082489146165,231,0.3203463203463203,210,0.5892226148409894,0.4911504424778761,0.009761388286334105,-0.07946122655465526,0.018610945808458013,-0.0014731567824111129,0.0018925728695117772,0.9086521496242708
AGG,ETF,5,876,433,0.4942922374429224,490,0.5163265306122449,386,0.46632124352331605,257,0.529567519858782,0.48660714285714285,-0.005707762557077611,-0.03527528241585964,0.007685094585779539,-0.00010495963158079272,-0.0,0.9795974347409439
AGG,ETF,10,875,440,0.5028571428571429,490,0.5061224489795918,385,0.4987012987012987,257,0.5097173144876325,0.48761061946902656,0.0028571428571428914,-0.0068601716304895755,0.015246523388116329,4.8148557300313625e-05,0.0001891252955081857,1.0032094354226886
AGG,ETF,20,873,438,0.5017182130584192,490,0.5122448979591837,383,0.48825065274151436,257,0.5141592920353982,0.47293700088731144,0.0017182130584192379,-0.012441078976978992,0.028781212171107795,-1.9203843788823364e-05,9.308386856554662e-05,0.9890155426664851
AIG,EQUITY,5,908,463,0.5099118942731278,539,0.5120593692022264,369,0.5067750677506775,227,0.5110132158590308,0.4977934686672551,0.009911894273127775,-0.0011013215859030367,0.012118425605872674,0.0011548591243552774,0.0007537144028786358,1.0181965326116929
AIG,EQUITY,10,907,474,0.5226019845644984,539,0.5547309833024119,368,0.47554347826086957,227,0.5511463844797179,0.5101500441306267,0.022601984564498356,-0.02854439991521951,0.012451940433871656,0.0024371892643634,0.0022083179977916423,0.9925242058935659
AIG,EQUITY,20,905,465,0.5138121546961326,537,0.5381750465549349,368,0.4782608695652174,227,0.5397526501766784,0.5057573073516386,0.013812154696132617,-0.025940495480545778,0.00805484734449402,0.0011053632831628177,0.002423822714681445,0.9703628204063217
AIZ,EQUITY,5,910,461,0.5065934065934066,669,0.5381165919282511,241,0.4190871369294606,204,0.5448833034111311,0.4919064748201439,0.00659340659340657,-0.038289896817724545,0.01468693177326269,0.0013326125987442549,0.0005563421092792398,1.0763919172565362
AIZ,EQUITY,10,909,460,0.506050605060506,668,0.5523952095808383,241,0.3775933609958506,204,0.5660377358490566,0.504950495049505,0.006050605060506031,-0.05998713078855056,0.0011001100110010764,0.00254951071859,0.0006443298969074363,1.11800747824754
AIZ,EQUITY,20,907,480,0.5292171995589857,666,0.5960960960960962,241,0.34439834024896265,204,0.5985598559855986,0.518918918918919,0.029217199558985718,-0.06934265642661286,0.01029828064006677,0.0034223184476948297,0.005206525511975091,1.007124660910459
AJG,EQUITY,5,901,477,0.5294117647058824,667,0.5487256371814093,234,0.47435897435897434,234,0.5436123348017621,0.4800708591674048,0.02941176470588236,-0.014200570095879717,0.049340905538477586,0.0007536960453758999,0.001801477211313296,0.9533401040923801
AJG,EQUITY,10,900,482,0.5355555555555556,666,0.5645645645645646,234,0.452991452991453,234,0.5696649029982364,0.5057369814651368,0.03555555555555556,-0.03410934744268079,0.02981857409041877,0.002437728106588004,0.002711635481167707,1.018868306181979
AJG,EQUITY,20,898,480,0.534521158129176,664,0.5632530120481928,234,0.452991452991453,234,0.5759717314487632,0.48315602836879434,0.034521158129176,-0.041450573319587236,0.051365129760381656,0.0024495964802393397,0.004985795454545416,0.9760418654154227
AKAM,EQUITY,5,890,442,0.4966292134831461,565,0.5256637168141592,325,0.4461538461538462,245,0.5400881057268723,0.48364279398762156,-0.0033707865168539075,-0.04345889224372618,0.012986419495524537,-0.00020518424486009544,-0.00010552975939215337,1.003018063882966
AKAM,EQUITY,10,889,467,0.5253093363329584,564,0.5656028368794326,325,0.4553846153846154,245,0.5582010582010583,0.5070671378091873,0.0253093363329584,-0.032891721868099855,0.01824219852377107,0.0009994436508795736,0.0033046926635823537,0.9359363155135113
AKAM,EQUITY,20,887,457,0.5152198421645998,564,0.5567375886524822,323,0.44272445820433437,245,0.5530035335689046,0.47606382978723405,0.015219842164599817,-0.03778369140430482,0.03915601237736577,0.0011398396594066603,0.005043746783324643,0.9676246317004613
ALAB,EQUITY,5,50,25,0.5,39,0.5384615384615384,11,0.36363636363636365,14,0.5625,0.5,0.0,-0.0625,0.0,0.017392511441654258,-0.00028305976754489093,1.428969816463528
ALAB,EQUITY,10,49,29,0.5918367346938775,38,0.6052631578947368,11,0.5454545454545454,14,0.5873015873015873,0.3968253968253968,0.09183673469387754,0.0045351473922902175,0.19501133786848074,0.04603796465414363,0.020620437956204496,1.2298639728107241
ALAB,EQUITY,20,48,28,0.5833333333333334,37,0.6486486486486487,11,0.36363636363636365,13,0.5737704918032787,0.5737704918032787,0.08333333333333337,0.009562841530054711,0.009562841530054711,0.06702207666414373,0.02562601978148038,1.1514120916933037
ALB,EQUITY,5,895,450,0.5027932960893855,560,0.5232142857142857,335,0.46865671641791046,240,0.5215859030837005,0.49162995594713654,0.0027932960893854997,-0.018792606994314953,0.011163340142248956,0.0006463912209437222,0.0008820286659316778,1.0196331417300903
ALB,EQUITY,10,894,449,0.5022371364653244,559,0.5491949910554562,335,0.42388059701492536,240,0.5405643738977073,0.5017667844522968,0.0022371364653244186,-0.038327237432382866,0.0004703520130275862,0.0017582617511670419,0.0006314925326008636,1.050276429036727
ALB,EQUITY,20,893,466,0.5218365061590146,559,0.5760286225402504,334,0.4311377245508982,239,0.5591872791519434,0.5008849557522124,0.021836506159014557,-0.03735077299292888,0.02095155040680219,0.0023822487372373385,0.005315461058470028,0.9678153281556569
ALGN,EQUITY,5,942,493,0.5233545647558386,612,0.5294117647058824,330,0.5121212121212121,193,0.5171806167400881,0.4796099290780142,0.023354564755838636,0.006173948015750552,0.04374463567782444,0.0037405602707012335,0.002867908824021659,1.0681923033479963
ALGN,EQUITY,10,941,515,0.5472901168969182,611,0.5564648117839607,330,0.5303030303030303,193,0.5299823633156967,0.499558693733451,0.0472901168969182,0.017307753581221497,0.04773142316346718,0.0062478257900030355,0.006315026657694456,1.0024517049796788
ALGN,EQUITY,20,939,526,0.5601703940362087,611,0.6006546644844517,328,0.4847560975609756,193,0.5627208480565371,0.5419982316534041,0.06017039403620872,-0.0025504540203283854,0.018172162382804613,0.006250830863386133,0.014718614718614687,0.891842265358882
ALL,EQUITY,5,931,479,0.514500537056928,663,0.5460030165912518,268,0.43656716417910446,204,0.5533039647577093,0.5110717449069974,0.014500537056927998,-0.03880342770078127,0.0034287921499306373,0.0007307405199868707,0.0005392773683263741,1.0047949725559486
ALL,EQUITY,10,930,484,0.5204301075268817,662,0.5604229607250756,268,0.4216417910447761,204,0.5670194003527337,0.5013262599469496,0.02043010752688168,-0.046589292825852,0.01910384757993211,0.0003364685261119119,0.0012558787970168295,0.9404883144277685
ALL,EQUITY,20,928,494,0.5323275862068966,660,0.5772727272727273,268,0.4216417910447761,204,0.5768551236749117,0.5106007067137809,0.032327586206896575,-0.04452753746801508,0.02172687949311569,0.0005413791624534063,0.0027625909549112704,0.8984983252596389
ALLE,EQUITY,5,481,231,0.4802494802494803,323,0.5232198142414861,158,0.3924050632911392,120,0.5391014975041597,0.4683333333333333,-0.019750519750519724,-0.05885201725467942,0.011916146916146952,-0.0017365247294960282,-0.0007862871520678549,0.9483796654598081
ALLE,EQUITY,10,480,245,0.5104166666666666,322,0.5559006211180124,158,0.4177215189873418,120,0.5533333333333333,0.4774624373956594,0.01041666666666663,-0.042916666666666714,0.03295422927100722,-0.0033983543163698723,0.000810098450840846,0.7971209003888694
ALLE,EQUITY,20,478,229,0.4790794979079498,320,0.521875,158,0.3924050632911392,120,0.5484949832775919,0.48408710217755446,-0.02092050209205021,-0.06941548536964215,-0.005007604269604671,-0.006286562236784753,-0.0024422214296350164,0.8491790161723137
ALNY,EQUITY,5,857,416,0.485414235705951,486,0.5061728395061729,371,0.4582210242587601,241,0.5154826958105647,0.4995442114858706,-0.014585764294049008,-0.030068460104613726,-0.01412997577991959,-0.0033891998601760726,-0.002144082332761643,0.9385722149153954
ALNY,EQUITY,10,856,408,0.4766355140186916,486,0.49588477366255146,370,0.45135135135135135,241,0.5168641750227895,0.479014598540146,-0.023364485981308414,-0.04022866100409789,-0.002379084521454411,-0.003444370215413064,-0.006695063880295116,1.0097675003608972
ALNY,EQUITY,20,854,390,0.4566744730679157,486,0.48559670781893005,368,0.41847826086956524,241,0.5242009132420091,0.4789762340036563,-0.0433255269320843,-0.06752644017409343,-0.0223017609357406,-0.005084579351706336,-0.009371010036722305,1.0883272491397584
AMAT,EQUITY,5,910,473,0.5197802197802198,590,0.5338983050847458,320,0.49375,225,0.5348017621145374,0.4766107678729038,0.01978021978021982,-0.015021542334317628,0.043169451907316025,0.0016447881549457183,0.0015687957847300704,1.0073584256169805
AMAT,EQUITY,10,910,490,0.5384615384615384,590,0.5474576271186441,320,0.521875,224,0.5493827160493827,0.5181576616474757,0.038461538461538436,-0.010921177587844277,0.02030387681406276,0.003929531753136255,0.005247622586600276,0.9957840482316177
AMAT,EQUITY,20,910,492,0.5406593406593406,590,0.5644067796610169,320,0.496875,222,0.5547703180212014,0.5070671378091873,0.040659340659340626,-0.014110977361860733,0.0335922028501533,0.006653655137213717,0.008930129705940815,1.0071597174212066
AMCR,EQUITY,5,240,115,0.4791666666666667,116,0.46551724137931033,124,0.49193548387096775,73,0.4984025559105431,0.4838709677419355,-0.020833333333333315,-0.019235889243876425,-0.004704301075268813,-0.00307701861411642,-0.0008648386132695252,0.8578582093283785
AMCR,EQUITY,10,239,101,0.4225941422594142,115,0.3565217391304348,124,0.4838709677419355,73,0.4583333333333333,0.47266881028938906,-0.07740585774058578,-0.0357391910739191,-0.050074668029974845,-0.006088121928577803,-0.008048289738430636,0.9651171468998365
AMCR,EQUITY,20,237,94,0.39662447257383965,113,0.34513274336283184,124,0.4435483870967742,73,0.4774193548387097,0.4411764705882353,-0.10337552742616035,-0.08079488226487003,-0.04455199801439563,-0.01464711858903928,-0.013665594855305496,0.8163171465565506
AMD,EQUITY,5,889,454,0.5106861642294713,504,0.5396825396825397,385,0.4727272727272727,246,0.5277533039647577,0.5089126559714795,0.010686164229471329,-0.017067139735286396,0.0017735082579918293,0.0056207327804816765,0.002732240437158584,1.1595703202124361
AMD,EQUITY,10,888,470,0.5292792792792793,503,0.5646123260437376,385,0.4831168831168831,246,0.5335097001763669,0.5177304964539007,0.029279279279279313,-0.004230420897087583,0.011548782825378634,0.011615507053240211,0.007624546060651161,1.1648713503081172
AMD,EQUITY,20,888,464,0.5225225225225225,503,0.5487077534791253,385,0.4883116883116883,244,0.519434628975265,0.5079928952042628,0.022522522522522515,0.00308789354725747,0.014529627318259686,0.015433270116830662,0.00781100587744421,1.1549613928012068
AME,EQUITY,5,928,468,0.5043103448275862,762,0.5249343832020997,166,0.40963855421686746,207,0.5497797356828193,0.47619047619047616,0.004310344827586188,-0.04546939085523316,0.028119868637110024,-0.000910296338170975,0.0003903369906728127,0.9135221284332377
AME,EQUITY,10,927,475,0.5124056094929881,761,0.545335085413929,166,0.3614457831325301,207,0.5687830687830688,0.4911816578483245,0.012405609492988079,-0.056377459290080756,0.021223951644663563,-0.0005189850001180113,0.0013220018885742313,0.9231215098107868
AME,EQUITY,20,925,495,0.5351351351351351,759,0.5744400527009222,166,0.35542168674698793,207,0.6042402826855123,0.45671378091872794,0.03513513513513511,-0.06910514755037722,0.07842135421640717,0.001722190267922606,0.005685048322910613,0.9301168381651458
AMGN,EQUITY,5,890,422,0.47415730337078654,587,0.48722316865417375,303,0.44884488448844884,245,0.5215859030837005,0.5,-0.025842696629213457,-0.04742859971291391,-0.025842696629213457,-0.002125680446445142,-0.001665373769760059,0.9405825020845321
AMGN,EQUITY,10,889,399,0.44881889763779526,586,0.4658703071672355,303,0.4158415841584158,245,0.5185185185185185,0.4947089947089947,-0.051181102362204745,-0.06969962088072323,-0.045890097071199454,-0.003414687836537468,-0.004905705898910262,1.0207351395423017
AMGN,EQUITY,20,887,383,0.4317925591882751,584,0.4606164383561644,303,0.37623762376237624,245,0.5203180212014135,0.4787985865724382,-0.06820744081172492,-0.08852546201313838,-0.047006027384163096,-0.006712764228769935,-0.011608623548922004,1.0221085356570343
AMP,EQUITY,5,835,451,0.5401197604790419,593,0.5699831365935919,242,0.4669421487603306,193,0.5603112840466926,0.4853801169590643,0.040119760479041866,-0.02019152356765075,0.054739643519977566,0.001783053757296845,0.0038819875776396895,0.9449866803104796
AMP,EQUITY,10,834,458,0.5491606714628298,592,0.5827702702702703,242,0.4669421487603306,193,0.5744888023369036,0.5277507302823758,0.049160671462829764,-0.025328130874073818,0.021409941180453917,0.0034514918788178645,0.006643408461574796,0.9483697453274385
AMP,EQUITY,20,832,463,0.5564903846153846,590,0.5949152542372881,242,0.4628099173553719,193,0.5912195121951219,0.5229268292682927,0.05649038461538458,-0.03472912757973734,0.03356355534709188,0.0038174670191413952,0.012867600701532311,0.8888002137608989
AMT,EQUITY,5,935,482,0.5155080213903743,664,0.5436746987951807,271,0.44649446494464945,200,0.5400881057268723,0.4677846425419241,0.015508021390374327,-0.024580084336497943,0.04772337884845024,-0.00033619207391876864,0.0012025316455697155,0.9164112802767036
AMT,EQUITY,10,934,486,0.5203426124197003,664,0.5632530120481928,270,0.4148148148148148,200,0.5608465608465608,0.4969108561341571,0.020342612419700257,-0.04050394842686056,0.02343175628554317,-0.001162239243435214,0.0012628195560181465,0.8635254063017175
AMT,EQUITY,20,932,483,0.5182403433476395,664,0.5677710843373494,268,0.39552238805970147,200,0.5742049469964664,0.4827586206896552,0.018240343347639465,-0.05596460364882694,0.03548172265798427,-0.0005811735314723953,0.0036888392206404497,0.9084601013410294
AMZN,EQUITY,5,886,470,0.5304740406320542,674,0.5504451038575667,212,0.4669811320754717,249,0.5418502202643172,0.5088183421516755,0.030474040632054167,-0.011376179632263006,0.021655698480378627,0.0020037031101278907,0.002427149279625951,0.9875594546004849
AMZN,EQUITY,10,885,479,0.5412429378531074,673,0.575037147102526,212,0.4339622641509434,249,0.5634920634920635,0.5141093474426808,0.0412429378531074,-0.02224912563895609,0.027133590410426622,0.0042659622741066825,0.005870399638744583,0.9919948811184168
AMZN,EQUITY,20,883,488,0.5526613816534541,671,0.6035767511177347,212,0.3915094339622642,249,0.6130742049469965,0.5008833922261484,0.05266138165345413,-0.06041282329354236,0.051777989427305715,0.006703753426096711,0.014081673707503573,0.9615775533112264
ANET,EQUITY,5,457,240,0.5251641137855579,353,0.5609065155807366,104,0.40384615384615385,118,0.5826086956521739,0.5165217391304348,0.02516411378555794,-0.05744458186661594,0.008642374655123186,-0.0005476044131587858,0.0020080321285143032,0.8831102136130075
ANET,EQUITY,10,456,236,0.5175438596491229,352,0.5653409090909091,104,0.3557692307692308,118,0.5905923344947736,0.5156794425087108,0.01754385964912286,-0.07304847484565069,0.001864417140412078,-0.001143448197365767,0.004533084042909752,0.9005738676111362
ANET,EQUITY,20,454,246,0.5418502202643172,350,0.6114285714285714,104,0.3076923076923077,118,0.6451048951048951,0.513986013986014,0.04185022026431717,-0.10325467484057793,0.027864206278303216,0.0031310934527934847,0.011915139444424183,0.9035503869454079
AON,EQUITY,5,668,336,0.5029940119760479,537,0.5418994413407822,131,0.3435114503816794,142,0.5728395061728395,0.5024752475247525,0.0029940119760478723,-0.06984549419679165,0.0005187644512953948,-0.001783306398293692,0.0001728836753310259,0.834573707505194
AON,EQUITY,10,668,336,0.5029940119760479,537,0.5605214152700186,131,0.26717557251908397,141,0.5871446229913473,0.4783683559950556,0.0029940119760478723,-0.08415061101529941,0.024625655980992256,-0.002140455450076744,0.0005481033012485481,0.8542668540008804
AON,EQUITY,20,666,340,0.5105105105105106,535,0.5682242990654206,131,0.2748091603053435,141,0.61090458488228,0.4857496902106567,0.010510510510510551,-0.1003940743717695,0.024760820299853825,-0.0032009624667469604,0.0006941851102180152,0.822124696895661
AOS,EQUITY,5,933,481,0.5155412647374062,640,0.5390625,293,0.4641638225255973,202,0.5480176211453744,0.5088183421516755,0.015541264737406246,-0.0324763564079682,0.006722922585730706,0.0001040464215931647,0.001777145903678723,0.9462033251102642
AOS,EQUITY,10,933,467,0.5005359056806002,640,0.540625,293,0.4129692832764505,201,0.5634920634920635,0.47530864197530864,0.000535905680600246,-0.06295615781146324,0.025227263705291603,-0.000991079450917431,0.00043846828412741345,0.9529511586672536
AOS,EQUITY,20,932,497,0.5332618025751072,639,0.5758998435054773,293,0.4402730375426621,200,0.5830388692579506,0.4946808510638298,0.03326180257510725,-0.04977706668284332,0.03858095151127744,0.0017797180043277246,0.005912850270534453,0.9278025549195126
APA,EQUITY,5,876,439,0.5011415525114156,457,0.5251641137855579,419,0.47494033412887826,259,0.5277533039647577,0.5097001763668431,0.0011415525114155667,-0.02661175145334216,-0.008558623855427494,-5.398617401693332e-05,0.00023633017850099858,0.9931260087115676
APA,EQUITY,10,875,421,0.48114285714285715,456,0.4934210526315789,419,0.4677804295942721,259,0.5123456790123457,0.48631950573698146,-0.01885714285714285,-0.031202821869488584,-0.005176648594124311,-0.0019973257022886594,-0.004199916001680126,1.0169551010381708
APA,EQUITY,20,873,424,0.4856815578465063,454,0.5066079295154186,419,0.4630071599045346,259,0.5247349823321554,0.48851590106007065,-0.014318442153493705,-0.039053424485649135,-0.00283434321356435,-0.0110275481366886,-0.0061517429938482415,0.840481922828226
APD,EQUITY,5,912,460,0.5043859649122807,656,0.5137195121951219,256,0.48046875,223,0.5321585903083701,0.47749338040600176,0.004385964912280715,-0.02777262539608938,0.02689258450627896,-0.0007617198592695649,0.00033203957877725454,0.9241213392027946
APD,EQUITY,10,911,459,0.5038419319429198,655,0.5282442748091603,256,0.44140625,223,0.544973544973545,0.45943562610229277,0.0038419319429198184,-0.04113161303062518,0.04440630584062705,-0.001614854946234672,0.00041884816753934295,0.8983149775725382
APD,EQUITY,20,909,459,0.504950495049505,653,0.55895865237366,256,0.3671875,223,0.5812720848056537,0.48099027409372236,0.004950495049504955,-0.07632158975614878,0.023960220955782596,-0.004392212369657555,0.00027489519620660374,0.821454019414443
APH,EQUITY,5,928,483,0.5204741379310345,766,0.5365535248041775,162,0.4444444444444444,207,0.5541850220264317,0.5008833922261484,0.020474137931034475,-0.03371088409539724,0.01959074570488606,0.0009550710426118371,0.0015694001316358674,0.9862393470934387
APH,EQUITY,10,927,494,0.5329018338727076,765,0.5686274509803921,162,0.36419753086419754,207,0.5925925925925926,0.5097345132743363,0.03290183387270762,-0.05969075871988494,0.023167320598371344,0.0013727012425188518,0.0032669062397909787,0.9396699639453043
APH,EQUITY,20,925,529,0.5718918918918919,763,0.6186107470511141,162,0.35185185185185186,207,0.6280918727915195,0.5225464190981433,0.07189189189189193,-0.05619998089962752,0.04934547279374868,0.001731751510435418,0.01121666699178725,0.796541959384631
APO,EQUITY,5,590,301,0.5101694915254237,403,0.5186104218362283,187,0.4919786096256685,151,0.5141700404858299,0.5,0.01016949152542368,-0.004000548960406247,0.01016949152542368,0.0009964045492400935,0.0016148832555164527,1.014233589054907
APO,EQUITY,10,589,295,0.5008488964346349,402,0.5223880597014925,187,0.45454545454545453,151,0.5391891891891892,0.5,0.000848896434634927,-0.038340292754554306,0.000848896434634927,0.0019227534279027967,0.00022356360384523377,1.0761848343685054
APO,EQUITY,20,588,316,0.5374149659863946,401,0.5610972568578554,187,0.48663101604278075,150,0.5582655826558266,0.5101763907734057,0.0374149659863946,-0.020850616669432,0.02723857521298889,0.002927514109697763,0.007474897434669503,0.9307224517203808
APP,EQUITY,5,175,106,0.6057142857142858,125,0.616,50,0.58,42,0.5622119815668203,0.5391705069124424,0.10571428571428576,0.043502304147465476,0.06654377880184337,0.024728011100962895,0.016933080465998396,1.2041881713887956
APP,EQUITY,10,174,105,0.603448275862069,125,0.624,49,0.5510204081632653,42,0.5833333333333334,0.6018518518518519,0.10344827586206895,0.02011494252873558,0.0015964240102170901,0.03938852628054635,0.0400860258231418,1.2801928516194407
APP,EQUITY,20,172,108,0.627906976744186,125,0.664,47,0.5319148936170213,42,0.5981308411214953,0.5934579439252337,0.12790697674418605,0.02977613562269077,0.034449032818952396,0.08663968367502085,0.07861365913965779,1.4677653600613785
APTV,EQUITY,5,296,151,0.5101351351351351,148,0.4797297297297297,148,0.5405405405405406,96,0.5,0.5204081632653061,0.010135135135135087,0.010135135135135087,-0.010273028130171058,-0.00019539451245747136,0.0010829960388238358,0.951805207117919
APTV,EQUITY,10,295,149,0.5050847457627119,148,0.47297297297297297,147,0.5374149659863946,96,0.49872122762148335,0.5153846153846153,0.005084745762711895,0.006363518141228541,-0.010299869621903435,-0.001139532836814108,0.0022495500899819554,0.9450697017209096
APTV,EQUITY,20,293,153,0.5221843003412969,148,0.5337837837837838,145,0.5103448275862069,96,0.5218508997429306,0.5398457583547558,0.022184300341296925,0.00033340059836628466,-0.017661458013458864,-0.003643372379691654,0.0053219797764767485,0.8452650392751493
ARE,EQUITY,5,906,459,0.5066225165562914,575,0.5269565217391304,331,0.47129909365558914,229,0.5312775330396475,0.49338040600176525,0.0066225165562914245,-0.024655016483356107,0.013242110554526176,-0.0008815097286408873,0.00078536583758676,0.9196103449536968
ARE,EQUITY,10,905,447,0.49392265193370166,575,0.5356521739130434,330,0.4212121212121212,229,0.5511463844797179,0.5035273368606702,-0.006077348066298338,-0.057223732546016204,-0.009604684926968532,-0.0020217821918266403,-0.0007419773696901721,0.9321028922596359
ARE,EQUITY,20,903,447,0.4950166112956811,574,0.5296167247386759,329,0.43465045592705165,229,0.5450530035335689,0.4588859416445623,-0.004983388704318914,-0.050036392237887806,0.036130669651118774,-0.007454317229660923,-0.000543212559074302,0.80052207741685
ARES,EQUITY,5,470,245,0.5212765957446809,356,0.5589887640449438,114,0.40350877192982454,110,0.5603448275862069,0.48961937716262977,0.021276595744680882,-0.03906823184152597,0.031657218582051116,-7.951660864944319e-05,0.002583404880292739,0.9143171218702922
ARES,EQUITY,10,469,249,0.5309168443496801,355,0.5774647887323944,114,0.38596491228070173,110,0.5872193436960277,0.5,0.030916844349680117,-0.05630249934634757,0.030916844349680117,-0.0012971621677185224,0.005026641198351278,0.8401212439295519
ARES,EQUITY,20,468,246,0.5256410256410257,354,0.5875706214689266,114,0.3333333333333333,109,0.610051993067591,0.4712041884816754,0.02564102564102566,-0.08441096742656529,0.05443683715935027,-0.005361520089324277,0.007063090120787985,0.7858997244167403
ARKK,ETF,5,463,253,0.5464362850971922,311,0.5627009646302251,152,0.5131578947368421,90,0.5370705244122965,0.5327272727272727,0.04643628509719222,0.009365760684895696,0.013709012369919504,0.0023296494498960636,0.006228428220442117,0.9303305708445827
ARKK,ETF,10,462,252,0.5454545454545454,310,0.6161290322580645,152,0.40131578947368424,90,0.592391304347826,0.49818181818181817,0.045454545454545414,-0.04693675889328064,0.047272727272727244,0.0025936561144295736,0.005335310964119988,0.91131629141313
ARKK,ETF,20,460,248,0.5391304347826087,309,0.6213592233009708,151,0.3708609271523179,90,0.610909090909091,0.509090909090909,0.03913043478260869,-0.07177865612648227,0.030039525691699653,0.0027317663449394434,0.012888840283853453,0.9097170290320786
ARM,EQUITY,5,73,35,0.4794520547945205,46,0.4782608695652174,27,0.48148148148148145,18,0.5054945054945055,0.4835164835164835,-0.02054794520547948,-0.026042450699984954,-0.004064428721962998,0.00950525005512133,-0.005038668853995842,1.3634502451133776
ARM,EQUITY,10,72,34,0.4722222222222222,45,0.5555555555555556,27,0.3333333333333333,18,0.5666666666666667,0.5,-0.02777777777777779,-0.09444444444444444,-0.02777777777777779,0.019618332301326553,-0.00035470111345403676,1.5379891731713957
ARM,EQUITY,20,72,38,0.5277777777777778,45,0.5555555555555556,27,0.48148148148148145,16,0.5568181818181818,0.5454545454545454,0.02777777777777779,-0.029040404040403978,-0.017676767676767624,0.037212805805601885,0.02513728666453774,1.3078628013674336
ASML,EQUITY,5,900,476,0.5288888888888889,665,0.5458646616541354,235,0.4808510638297872,231,0.5490716180371353,0.4942528735632184,0.028888888888888853,-0.02018272914824648,0.034636015325670455,0.0017986683816793695,0.0028853692509173134,0.9821678896764964
ASML,EQUITY,10,899,487,0.5417130144605117,664,0.5632530120481928,235,0.4808510638297872,231,0.5672566371681416,0.5394154118689105,0.04171301446051168,-0.025543622707629887,0.0022976025916011666,0.003289657395075257,0.007014599765061469,0.9632335753476998
ASML,EQUITY,20,899,495,0.5506117908787542,664,0.5918674698795181,235,0.4340425531914894,229,0.598404255319149,0.4920212765957447,0.050611790878754226,-0.047792464440394755,0.05859051428300954,0.007658395482786632,0.010955233291298994,1.0048312310748446
ATO,EQUITY,5,902,440,0.4878048780487805,683,0.5256222547584187,219,0.3698630136986301,233,0.5409691629955947,0.4616063548102383,-0.012195121951219523,-0.053164284946814244,0.02619852323854216,-0.0017109853067562891,-0.0006697013647404271,0.8822992028224451
ATO,EQUITY,10,901,455,0.5049944506104328,683,0.5519765739385066,218,0.3577981651376147,233,0.5696649029982364,0.49601417183348095,0.004994450610432799,-0.06467045238780356,0.008980278776951844,-0.002558311592567823,0.0003679175864605977,0.8093419230778228
ATO,EQUITY,20,899,440,0.489432703003337,683,0.5578330893118595,216,0.27314814814814814,233,0.5954063604240283,0.4743362831858407,-0.010567296996662978,-0.10597365742069126,0.01509641981749632,-0.0047055205075108835,-0.0006600660066006236,0.8132968824001519
AVB,EQUITY,5,909,451,0.4961496149614962,586,0.5221843003412969,323,0.44891640866873067,225,0.5352733686067019,0.49469964664310956,-0.003850385038503823,-0.03912375364520576,0.0014499683183866185,-8.645415210172733e-05,-0.00037883571157970586,1.008888210086661
AVB,EQUITY,10,909,462,0.5082508250825083,586,0.5460750853242321,323,0.43962848297213625,224,0.5428067078552515,0.48984995586937335,0.008250825082508295,-0.03455588277274324,0.01840086921313494,0.0001904820805558641,0.0006169665809769853,0.9779831462524208
AVB,EQUITY,20,908,476,0.5242290748898678,585,0.5709401709401709,323,0.43962848297213625,223,0.5614500442086648,0.4739168877099912,0.024229074889867808,-0.03722096931879704,0.05031218717987662,-0.00111734735319141,0.0035760239386283255,0.8682643028677046
AVGO,EQUITY,5,682,350,0.5131964809384164,579,0.5284974093264249,103,0.42718446601941745,145,0.5562273276904474,0.48426150121065376,0.01319648093841641,-0.04303084675203095,0.028934979727762655,0.00110299334377744,0.0012258197249695457,1.0072532234645202
AVGO,EQUITY,10,681,362,0.5315712187958884,578,0.5692041522491349,103,0.32038834951456313,145,0.5932203389830508,0.5182038834951457,0.03157121879588842,-0.0616491201871624,0.013367335300742744,0.0033110975501357016,0.00508811119384478,1.0051202506558523
AVGO,EQUITY,20,680,378,0.5558823529411765,577,0.6048526863084922,103,0.2815533980582524,144,0.6322815533980582,0.4975728155339806,0.055882352941176494,-0.07639920045688176,0.05830953740719591,0.00786603275025112,0.011298546483136607,0.9835221593826128
AVY,EQUITY,5,913,461,0.5049288061336255,568,0.5334507042253521,345,0.4579710144927536,222,0.533920704845815,0.5061837455830389,0.004928806133625452,-0.028991898712189546,-0.0012549394494134614,-0.00046980614217740117,0.0004404316229904559,0.9470290273246922
AVY,EQUITY,10,912,446,0.48903508771929827,567,0.5326278659611993,345,0.41739130434782606,222,0.5388007054673721,0.4951284322409212,-0.010964912280701733,-0.049765617748073865,-0.006093344521622912,-0.0011299725299692904,-0.0006617271449724793,0.9832720323304119
AVY,EQUITY,20,911,450,0.49396267837541163,566,0.5406360424028268,345,0.41739130434782606,221,0.5512367491166078,0.4738243123336291,-0.006037321624588365,-0.05727407074119617,0.02013836604178254,-0.0033334781981555098,-0.00029256875365701873,0.9039516732595915
